88623472;092555 36
50491516;092555 37
37804770;092555 38
98752457;092555 39
61277879;092555 40
98149093;092555 41
23847666;092555 42
66754705;092555 43
51794957;092555 44
87409267;092555 45
98953924;092555 46
80433051;092555 47
54415809;092555 48
88486440;092555 50
85740939;092556 36
73528938;092556 37
92643651;092556 38
46390248;092556 39
73923052;092556 40
11031586;092556 41
68867790;092556 42
78885523;092556 43
38007743;092556 44
72859207;092556 45
29308851;092556 46
82092207;092556 47
13502010;092556 48
79425428;092556 50
93620666;092560 36
70548833;092560 37
39478227;092560 38
44877064;092560 39
21261820;092560 40
47744601;092560 41
60182752;092560 42
78236835;092560 43
99247584;092560 44
25922093;092560 45
58535747;092560 46
64055306;092560 47
14983448;092560 48
40924549;092561 36
78946417;092561 37
27690994;092561 38
75600916;092561 39
46828807;092561 40
89756888;092561 41
11472330;092561 42
81349829;092561 43
84806722;092561 44
83302299;092561 45
60676527;092561 46
75427261;092561 47
85865838;092561 48
55753525;092565 36
96445582;092565 37
16432213;092565 38
75736387;092565 39
45060246;092565 40
25211938;092565 41
69997288;092565 42
67274901;092565 43
57936205;092565 44
20763965;092565 45
36939603;092565 46
87100810;092565 47
89715488;092565 48
88547668;092566 36
40965246;092566 37
71796002;092566 38
74574082;092566 39
31264831;092566 40
17765809;092566 41
82393859;092566 42
69740456;092566 43
90017119;092566 44
61593216;092566 45
56306019;092566 46
13208663;092566 47
58923217;092566 48
87246796;092570 36
90280171;092570 37
76233252;092570 38
18371859;092570 39
82660959;092570 40
63756888;092570 41
10475577;092570 42
34249048;092570 43
30552670;092570 44
22923175;092570 45
13725642;092570 46
38619490;092570 47
18749713;092570 48
90272095;092570 50
39289611;092571 36
75442280;092571 37
32353152;092571 38
86794772;092571 39
48527721;092571 40
61271207;092571 41
48398935;092571 42
16115303;092571 43
39037681;092571 44
12191518;092571 45
32242492;092571 46
51171503;092571 47
83893579;092571 48
95706513;092571 50
51587724;092575 36
52642208;092575 37
48590418;092575 38
65464125;092575 39
57952765;092575 40
86163280;092575 41
34423827;092575 42
38055411;092575 43
65953482;092575 44
70027731;092575 45
46775270;092575 46
31312509;092575 47
80498313;092575 48
79648987;092575 50
84409325;092576 36
75501271;092576 37
93984081;092576 38
48356107;092576 39
25214734;092576 40
79173475;092576 41
75416388;092576 42
50139374;092576 43
17396310;092576 44
69840394;092576 45
40802585;092576 46
49054107;092576 47
78845445;092576 48
59574797;092576 50
77053040;092580 36
73744087;092580 37
96382900;092580 38
42310027;092580 39
80056858;092580 40
51784051;092580 41
99728455;092580 42
74551951;092580 43
76174175;092580 44
54438167;092580 45
92727484;092580 46
84639998;092580 47
97500575;092580 48
44884100;092580 50
90456854;092581 36
15432426;092581 37
72848803;092581 38
87755151;092581 39
21331279;092581 40
48967915;092581 41
62991914;092581 42
36410387;092581 43
56437872;092581 44
33629392;092581 45
35292692;092581 46
76442693;092581 47
83036826;092581 48
73927519;092581 50
55763578;092585 36
49044135;092585 37
33320675;092585 38
67954309;092585 39
14826460;092585 40
70693720;092585 41
70073161;092585 42
66056987;092585 43
39382399;092585 44
53129649;092585 45
28679791;092585 46
43076268;092585 47
65962496;092585 48
39446898;092586 36
83435019;092586 37
23000566;092586 38
49852978;092586 39
53194276;092586 40
19781690;092586 41
32667610;092586 42
89783885;092586 43
47618716;092586 44
57647818;092586 45
89585581;092586 46
90447274;092586 47
26424955;092586 48
51016211;092587 36
80861982;092587 37
98679610;092587 38
14189441;092587 39
11773842;092587 40
61842342;092587 41
99621795;092587 42
55189028;092587 43
90138545;092587 44
73454271;092587 45
18202842;092587 46
67451784;092587 47
12397313;092587 48
98616039;092588 36
36070488;092588 37
55932367;092588 38
65247312;092588 39
41582893;092588 40
82756681;092588 41
84939954;092588 42
39989551;092588 43
14080332;092588 44
23968419;092588 45
88047862;092588 46
33625252;092588 47
10201509;092588 48
57515933;092592 36
40615980;092592 37
70099299;092592 38
90076889;092592 39
78227886;092592 40
23302592;092592 41
89983053;092592 42
60623456;092592 43
79059844;092592 44
10321114;092592 45
34158086;092592 46
94031055;092592 47
53243761;092592 48
84842056;092592 50
28969079;092593 36
19294452;092593 37
30722644;092593 38
90635027;092593 39
82370578;092593 40
12667063;092593 41
66838920;092593 42
42055002;092593 43
65290714;092593 44
75638522;092593 45
55794948;092593 46
18128455;092593 47
32147465;092593 48
10529623;092593 50
33878620;092594 36
56762225;092594 37
79855253;092594 38
43815588;092594 39
65488666;092594 40
83277663;092594 41
32211221;092594 42
66917351;092594 43
23407371;092594 44
82639056;092594 45
57931379;092594 46
85488798;092594 47
33047072;092594 48
48301029;092594 50
17237569;092595 36
16679015;092595 37
27941830;092595 38
73934605;092595 39
61494750;092595 40
79288112;092595 41
15365904;092595 42
88415296;092595 43
45992302;092595 44
36758065;092595 45
41117415;092595 46
10394190;092595 47
37499333;092595 48
72388829;092595 50
21338937;092596 36
26021988;092596 37
28268247;092596 38
24490418;092596 39
21897170;092596 40
61015766;092596 41
30414975;092596 42
26281305;092596 43
37031219;092596 44
91998816;092596 45
89877583;092596 46
10084985;092596 47
24992871;092596 48
81787638;092596 50
84145511;092597 36
48969326;092597 37
59023521;092597 38
53165173;092597 39
20937760;092597 40
82822171;092597 41
21675125;092597 42
61758292;092597 43
82834166;092597 44
45308245;092597 45
97716007;092597 46
31271886;092597 47
46040273;092597 48
90964139;092597 50
54990522;092611 36
91983786;092611 37
78975488;092611 38
43074845;092611 39
64975526;092611 40
67158123;092611 41
78300070;092611 42
22712866;092611 43
59278434;092611 44
23152002;092611 45
86394277;092611 46
94597740;092611 47
24375234;092611 48
24155359;092612 36
21863830;092612 37
94843510;092612 38
73356905;092612 39
38954576;092612 40
45876011;092612 41
52238888;092612 42
50916371;092612 43
33172911;092612 44
17560855;092612 45
20195242;092612 46
87874510;092612 47
70144682;092612 48
36701642;092660 36
82464049;092660 37
86437659;092660 38
99961293;092660 39
36620205;092660 40
75543815;092660 41
24784194;092660 42
20451293;092660 43
83057289;092660 44
86812093;092660 45
84118874;092660 46
89285858;092660 47
20014870;092660 48
72963727;092660 50
33470206;092661 36
95530968;092661 37
90132104;092661 38
87142912;092661 39
60162241;092661 40
86373608;092661 41
13964343;092661 42
74721033;092661 43
54224152;092661 44
74808864;092661 45
49820711;092661 46
16385140;092661 47
84069034;092661 48
26703688;092661 50
79181897;092662 36
22701701;092662 37
43188429;092662 38
72905272;092662 39
80025572;092662 40
82304383;092662 41
61414963;092662 42
94102537;092662 43
75051129;092662 44
87274133;092662 45
74555607;092662 46
38583892;092662 47
82972989;092662 48
94026067;092662 50
58415583;092663 36
75044185;092663 37
88890052;092663 38
17222822;092663 39
30518613;092663 40
41629093;092663 41
66855597;092663 42
12040664;092663 43
40306369;092663 44
62150023;092663 45
18627686;092663 46
73076190;092663 47
41279274;092663 48
72981167;092663 50
55312356;092665 36
20090838;092665 37
69385634;092665 38
88421225;092665 39
47603067;092665 40
21001956;092665 41
32465683;092665 42
14001058;092665 43
21322441;092665 44
60246145;092665 45
45634654;092665 46
23304263;092665 47
80246396;092665 48
86855599;092666 36
64178005;092666 37
68990748;092666 38
84963192;092666 39
67139327;092666 40
38963850;092666 41
16931868;092666 42
92826391;092666 43
72624247;092666 44
69968876;092666 45
96390140;092666 46
39622660;092666 47
99933192;092666 48
52809034;092667 36
29229072;092667 37
31040926;092667 38
93882154;092667 39
97117332;092667 40
20512638;092667 41
34289292;092667 42
53478300;092667 43
71140629;092667 44
24907242;092667 45
52548369;092667 46
45704146;092667 47
81658933;092667 48
40334139;092668 36
16245128;092668 37
56430226;092668 38
39848917;092668 39
51220831;092668 40
12980673;092668 41
57477513;092668 42
17119363;092668 43
83873443;092668 44
79098620;092668 45
45805679;092668 46
85387240;092668 47
45243550;092668 48
85212793;092670 36
61371468;092670 37
67349524;092670 38
46150651;092670 39
72113001;092670 40
18456091;092670 41
27686915;092670 42
98660979;092670 43
24584512;092670 44
48638130;092670 45
96811567;092670 46
49850430;092670 47
58472343;092670 48
84139729;092670 50
42159493;092671 36
98656676;092671 37
55058596;092671 38
51053435;092671 39
52273410;092671 40
19075144;092671 41
56773957;092671 42
74198902;092671 43
38458060;092671 44
83084675;092671 45
72550307;092671 46
48653255;092671 47
29506763;092671 48
49731661;092671 50
41206635;092673 36
94513301;092673 37
25494648;092673 38
18805724;092673 39
20417155;092673 40
22160684;092673 41
57908493;092673 42
17753332;092673 43
77080599;092673 44
88939427;092673 45
11124016;092673 46
79896543;092673 47
42220190;092673 48
71483927;092674 36
19687263;092674 37
79302289;092674 38
90275345;092674 39
96948255;092674 40
92508776;092674 41
39451768;092674 42
97694447;092674 43
91905706;092674 44
61407101;092674 45
16451772;092674 46
93277165;092674 47
49182280;092674 48
78957926;092676 36
49082393;092676 37
64925831;092676 38
79914151;092676 39
48993861;092676 40
99413623;092676 41
76284387;092676 42
79212357;092676 43
56782404;092676 44
93544098;092676 45
86111009;092676 46
14652391;092676 47
88774392;092676 48
38258418;092677 36
49410601;092677 37
16630762;092677 38
29983177;092677 39
93956186;092677 40
14777051;092677 41
81245848;092677 42
15298760;092677 43
39773441;092677 44
19242102;092677 45
87580581;092677 46
31489159;092677 47
97198168;092677 48
80428821;092680 36
63610368;092680 37
82347434;092680 38
61629237;092680 39
10308732;092680 40
44418154;092680 41
64429050;092680 42
40510395;092680 43
74637455;092680 44
41679633;092680 45
64788235;092680 46
52778379;092680 47
60891687;092680 48
28172963;092680 50
36966794;092681 36
69380841;092681 37
47562057;092681 38
84041212;092681 39
96030437;092681 40
20430466;092681 41
86640791;092681 42
21896472;092681 43
67407101;092681 44
53498907;092681 45
34944567;092681 46
78476489;092681 47
73884215;092681 48
84994195;092681 50
91633214;092706 35
99121047;092706 36
52520756;092706 37
64289470;092706 38
66709447;092706 39
94540706;092706 40
67367376;092706 41
74689760;092706 42
29172013;092707 35
35014938;092707 36
21247101;092707 37
80312998;092707 38
25720721;092707 39
40933380;092707 40
95397720;092707 41
22794005;092707 42
69262129;092708 35
40649921;092708 36
58798510;092708 37
72050287;092708 38
99734537;092708 39
54379686;092708 40
26909362;092708 41
33280963;092708 42
50061888;092709 35
60849075;092709 36
75055150;092709 37
17191333;092709 38
64573118;092709 39
73388170;092709 40
18528040;092709 41
52628836;092709 42
63538484;092710 40
13245306;092710 41
83051584;092710 42
19288354;092710 43
20896331;092710 44
74421068;092710 45
57491087;092710 46
63184408;092710 47
67970599;092710 48
74250343;092713 35
84785665;092713 36
28058970;092713 37
90020121;092713 38
88372100;092713 39
25456672;092713 40
32382078;092713 41
44012025;092713 42
14915926;092714 35
58356973;092714 36
22599737;092714 37
33898117;092714 38
45554712;092714 39
84242397;092714 40
55947528;092714 41
52377487;092714 42
42920870;092716 35
57475518;092716 36
35691144;092716 37
54366319;092716 38
39230162;092716 39
76517557;092716 40
74656842;092716 41
25588164;092716 42
70917999;092717 35
88386208;092717 36
85969097;092717 37
24111924;092717 38
79637633;092717 39
78503002;092717 40
81161457;092717 41
55978350;092717 42
14870425;092718 35
47555043;092718 36
34705866;092718 37
32200211;092718 38
79231040;092718 39
90744831;092718 40
81048395;092718 41
40315714;092718 42
42222938;092719 35
38756396;092719 36
87500055;092719 37
71486325;092719 38
40569725;092719 39
71326984;092719 40
72491850;092719 41
77833776;092719 42
23460031;092720 38
29900307;092720 39
54273386;092720 40
52047368;092720 41
28246263;092720 42
39533520;092720 43
22826165;092720 44
68127911;092720 45
39616072;092720 46
15944713;092720 47
78844017;092720 48
72565067;092721 35
78537015;092721 36
71023051;092721 37
37171613;092721 38
30404571;092721 39
24704072;092721 40
79880661;092721 41
84819604;092721 42
43127736;092721 43
14862590;092723 35
49593356;092723 36
69769575;092723 37
31691310;092723 38
81383528;092723 39
56239929;092723 40
56951559;092723 41
41823891;092723 42
51807071;092723 43
70074323;092725 40
28147336;092725 41
41073419;092725 42
80772728;092725 43
58642794;092725 44
50792247;092725 45
10246918;092725 46
99539807;092725 47
55829559;092725 48
94789481;092731 39
55177388;092731 40
33256362;092731 41
79156279;092731 42
58939272;092731 43
68324823;092731 44
58160610;092731 45
50796927;092731 46
70344614;092731 47
48668300;092731 48
36179842;092731 50
40300936;092732 39
14077729;092732 40
82198484;092732 41
22511245;092732 42
47142931;092732 43
60719279;092732 44
94709795;092732 45
77004641;092732 46
37797027;092732 47
56687164;092732 48
51004434;092732 50
55095815;092733 39
95608917;092733 40
66206437;092733 41
27672981;092733 42
83869873;092733 43
86163903;092733 44
96806737;092733 45
28636294;092733 46
91393957;092733 47
20646971;092733 48
63045116;092733 50
66984987;092734 39
69480927;092734 40
36661191;092734 41
48722418;092734 42
74657890;092734 43
82648191;092734 44
36782073;092734 45
79339332;092734 46
85018368;092734 47
43622970;092734 48
45420350;092734 50
20775076;092781 36
73251694;092781 37
79699302;092781 38
98450279;092781 39
88106356;092781 40
16779331;092781 41
55051216;092781 42
76378248;092781 43
22153049;092781 44
11277467;092781 45
47816017;092781 46
52803062;092781 47
46450471;092781 48
19783262;092781 50
18656041;092781 51
59654876;092782 36
63344557;092782 37
13094848;092782 38
31188431;092782 39
20902266;092782 40
44900690;092782 41
16360961;092782 42
52882022;092782 43
43941689;092782 44
12157868;092782 45
47506805;092782 46
48755816;092782 47
29800094;092782 48
97445444;092782 50
98096687;092782 51
33522483;092785 36
42657863;092785 37
27518347;092785 38
30427465;092785 39
25195426;092785 40
89854678;092785 41
64473523;092785 42
88559515;092785 43
84552494;092785 44
64976660;092785 45
87055525;092785 46
37776801;092785 47
74887415;092785 48
86661394;092785 50
29895773;092785 51
59385117;092786 36
41101400;092786 37
96285285;092786 38
20107615;092786 39
31256036;092786 40
48742773;092786 41
54473560;092786 42
53426637;092786 43
20212627;092786 44
86798592;092786 45
44201816;092786 46
50455845;092786 47
23440974;092786 48
37387132;092786 50
73367444;092786 51
76732331;092813 BLAU
93393737;092813 GELB
63595655;092813 GR�N
75441147;092813 ROT
46396610;092813 SCHWARZ
96697015;092814 36
85253089;092814 37
25381443;092814 38
69816284;092814 39
26446956;092814 40
84986478;092814 41
42835593;092814 42
29664171;092814 43
71661208;092814 44
82403415;092814 45
33583059;092814 46
50251132;092814 47
48503391;092814 48
36672381;092815 36
13741663;092815 37
85528188;092815 38
87305999;092815 39
51739420;092815 40
84987482;092815 41
56916994;092815 42
41983193;092815 43
60964511;092815 44
99624725;092815 45
24251462;092815 46
18122277;092815 47
37721477;092815 48
90772529;092820 35
78373121;092820 36
27137635;092820 37
44636969;092820 38
39686957;092820 39
70179062;092820 40
54334343;092820 41
75748828;092820 42
58428535;092820 43
14145487;092820 44
26435115;092820 45
18044241;092820 46
88087255;092820 47
29188594;092820 48
97113915;092821 35
79809069;092821 36
18604726;092821 37
66391372;092821 38
77615611;092821 39
25754753;092821 40
40961910;092821 41
21561332;092821 42
47868872;092821 43
11917490;092821 44
17567991;092821 45
71637856;092821 46
78217393;092821 47
76030402;092821 48
17883042;092824 35
22003591;092824 36
64487471;092824 37
88357887;092824 38
43971426;092824 39
52057687;092824 40
80406531;092824 41
94125280;092824 42
89986636;092824 43
76396576;092824 44
68377052;092824 45
96100456;092824 46
31105491;092824 47
47788436;092824 48
69471592;092825 35
32173140;092825 36
55832571;092825 37
70313234;092825 38
10978582;092825 39
32013569;092825 40
96781160;092825 41
46984267;092825 42
46395020;092825 43
98058708;092825 44
47001081;092825 45
26871650;092825 46
46972624;092825 47
90829289;092825 48
52681170;092826 35
89810848;092826 36
26240877;092826 37
96610895;092826 38
76970425;092826 39
56760955;092826 40
48361734;092826 41
87913101;092826 42
92009104;092826 43
93840592;092826 44
84247437;092826 45
38325661;092826 46
37586988;092826 47
54040525;092826 48
63968287;092829 35
54783106;092829 36
67322323;092829 37
53380327;092829 38
53369086;092829 39
22706352;092829 40
80424506;092829 41
53162790;092829 42
75616579;092829 43
73044136;092829 44
64539659;092829 45
77383087;092829 46
66319056;092829 47
97233933;092829 48
33958125;092829 49
21879295;092829 50
32442771;092829 51
75351924;092829 52
67631207;092832 38
70841365;092832 39
49703115;092832 40
77943404;092832 41
13199952;092832 42
27699722;092832 43
41269204;092832 44
29686880;092832 45
99964120;092832 46
46602433;092832 47
22193209;092832 48
84170693;092835 36
88845404;092835 37
44649487;092835 38
42176129;092835 39
36610490;092835 40
74484915;092835 41
39789335;092835 42
68422347;092835 43
43623496;092835 44
52784257;092835 45
26285706;092835 46
34209946;092835 47
29219732;092835 48
71351488;092836 36
25430143;092836 37
45061594;092836 38
87757006;092836 39
73240627;092836 40
73825064;092836 41
40301396;092836 42
51844334;092836 43
38416840;092836 44
58622221;092836 45
40069905;092836 46
50347058;092836 47
27173470;092836 48
74072636;092837 36
24031836;092837 37
96624209;092837 38
75196279;092837 39
58717107;092837 40
12887410;092837 41
10222995;092837 42
75533713;092837 43
82613925;092837 44
22691711;092837 45
68575324;092837 46
95675576;092837 47
10090305;092837 48
62056206;092840 UNI
90712608;092841 36
76092549;092841 37
55985488;092841 38
22916361;092841 39
47136408;092841 40
85505508;092841 41
38074305;092841 42
40697224;092841 43
87382529;092841 44
32403314;092841 45
11594479;092841 46
39656062;092842 36
40848464;092842 37
69746443;092842 38
91915127;092842 39
97737779;092842 40
75139513;092842 41
34720593;092842 42
24924334;092842 43
12363255;092842 44
21519261;092842 45
98311469;092842 46
93510706;092842 47
85158210;92 848 100
14398635;92 848 120
72896412;092848 80
83032979;92 849 100
75081050;92 849 120
58143353;092849 90
37575196;92 850 100
92370655;092850 80
78662305;92 851 100
50090574;92 851 130
37864194;92 855 120
20280604;92858 39/40
67735012;92858 41/42
31427331;92858 43/44
20753236;92858 45/46
19290711;92858 47/48
34350454;92 860 100
84061818;92 861 100
68300703;092864 36
24052543;092864 37
57923676;092864 38
15117116;092864 39
15634963;092864 40
11006254;092864 41
32314896;092864 42
85647290;092864 43
35310661;092864 44
19821556;092864 45
71137633;092864 46
92614427;092864 47
30271195;092864 48
12671056;092865 36
70561443;092865 37
77753289;092865 38
98345977;092865 39
83764996;092865 40
38549959;092865 41
31179784;092865 42
10108424;092865 43
93338221;092865 44
51123730;092865 45
74844999;092865 46
87454161;092865 47
79783642;092865 48
30670182;092866 36
17634188;092866 37
27128040;092866 38
19357345;092866 39
66083588;092866 40
28909136;092866 41
22428060;092866 42
26616419;092866 43
16781833;092866 44
64941799;092866 45
54080228;092866 46
69503400;092866 47
75960162;092866 48
37610704;92 870 400
48147325;92 872 300
48321341;92 874 100
89703672;092915 39
52800556;092915 40
68046512;092915 41
31779818;092915 42
85260272;092915 43
78600834;092915 44
21415363;092915 45
73781463;092915 46
89956117;092918 39
44701968;092918 40
14958679;092918 41
74742945;092918 42
75197483;092918 43
69239877;092918 44
96763707;092918 45
12060737;092918 46
90804703;092920 36
88742672;092920 37
13517056;092920 38
65350878;092920 39
24780334;092920 40
33875502;092920 41
68811678;092920 42
22669663;092920 43
42927650;092920 44
10668456;092920 45
88462315;092920 46
71998088;092920 47
72171679;092920 48
64137370;092922 39
44903648;092922 40
36828809;092922 41
87205930;092922 42
15111303;092922 43
67709676;092922 44
28557111;092922 45
88288831;092922 46
14142233;092922 47
38053769;092922 48
45579154;092922 50
87801166;092928 39
27807667;092928 40
24183128;092928 41
38109858;092928 42
58359515;092928 43
91224091;092928 44
40857779;092928 45
68861057;092928 46
68859026;092928 47
95263382;092928 48
49612884;092931 39
60220327;092931 40
21263429;092931 41
64089328;092931 42
33568969;092931 43
44472268;092931 44
43342242;092931 45
65818492;092931 46
68410991;092932 39
17860762;092932 40
51929723;092932 41
11700445;092932 42
34894866;092932 43
56565395;092932 44
16671503;092932 45
34440504;092932 46
21747298;092935 39
17943180;092935 40
24954235;092935 41
27712955;092935 42
19663858;092935 43
93497710;092935 44
82693887;092935 45
57837750;092935 46
10026353;092940 L
60542481;092940 M
48438707;092940 S
17541111;092941 L
35794561;092941 M
78143913;092941 S
56332769;092942 L
92351893;092942 M
91330314;092942 S
17227330;092953 36
59719151;092953 37
66828516;092953 38
51307110;092953 39
95168876;092953 40
80646104;092953 41
67256927;092953 42
11369686;092953 43
33356637;092953 44
28326722;092953 45
81841837;092953 46
89788631;092953 47
80691024;092953 48
88958377;092953 49
25260919;092953 50
11392740;092953 51
31220088;092953 52
73014428;092954 35
49185714;092954 36
98341420;092954 37
46654841;092954 38
93340930;092954 39
17228145;092954 40
96184695;092954 41
27145008;092954 42
93470473;092954 43
69978018;092954 44
71278061;092954 45
60292847;092954 46
33255744;092954 47
37482309;092954 48
18862063;092955 34
20122384;092955 35
93730749;092955 36
38820651;092955 37
92834449;092955 38
97429834;092955 39
91207477;092955 40
86450390;092955 41
69016980;092955 42
19717559;092955 43
25658333;092955 44
57109393;092955 45
41469377;092955 46
66735641;092955 47
99697221;092955 48
11763934;092958 36
67796936;092958 37
89954077;092958 38
71023076;092958 39
92438845;092958 40
53828221;092958 41
37253474;092958 42
38593390;092958 43
73246817;092958 44
18427835;092958 45
31874039;092958 46
23483435;092960 35
91794163;092960 36
51822267;092960 37
93656762;092960 38
63426294;092960 39
81435081;092960 40
58235824;092960 41
38154192;092960 42
58458411;092960 43
57246209;092960 44
63584769;092960 45
81473757;092960 46
39703871;092960 47
84363622;092960 48
88983856;092962 34
22182056;092962 35
27767030;092962 36
34721559;092962 37
73891577;092962 38
78058718;092962 39
54788792;092962 40
50298477;092962 41
94365590;092962 42
89130490;092962 43
55807878;092962 44
57914761;092962 45
23907242;092962 46
81677385;092962 47
91385984;092962 48
65020328;092964 35
68050388;092964 36
36131591;092964 37
13714834;092964 38
72924110;092964 39
39293342;092964 40
42544940;092964 41
22473560;092964 42
93989951;092964 43
93116398;092964 44
41393899;092964 45
74692645;092964 46
82318566;092964 47
93066216;092964 48
39705279;092970 36
25691510;092970 37
14035269;092970 38
76430443;092970 39
88217565;092970 40
81477852;092970 41
69937533;092970 42
51188874;092970 43
45026572;092970 44
15762783;092970 45
10683398;092970 46
28917177;092970 47
94911229;094010 11
34024824;094012 10
64938878;094012 11
54892400;094012 9
85115404;094052 10
12224265;094052 11
63440286;094052 9
11819530;094055 10
80617566;094055 11
66739683;094055 12
38075992;094055 9
30210563;094060 10
19880055;094060 11
65735705;094060 7
32112012;094060 8
61520459;094060 9
41916310;094062 10
25970034;094062 11
91302973;094062 7
58083998;094062 8
19776653;094062 9
54548266;094112 10
91968017;094112 11
83642833;094112 9
18046806;094118 10
25654391;094118 11
12722468;094118 9
91533129;094120 10
71600800;094120 11
17143886;094120 9
45971183;094122 10
48853389;094122 11
68140478;094122 9
79585831;094123 10
29172563;094123 11
71973103;094123 9
39547671;094124 10
78835084;094124 9
27383229;094125 10
40967694;094125 11
16889696;094126 10
50839378;094126 11
52718026;094126 9
76348353;094127 10
52647899;094127 11
14526850;094127 9
52484883;094128 10
44508816;094128 11
28957265;094128 9
19022211;94135
34572481;094181 RED
52960990;094182 RED
59287648;094200 10
94836258;094200 11
78519513;094200 7
76812468;094200 8
55574294;094200 9
89906990;094202 10
43291708;094202 11
53606948;094202 7
39768271;094202 8
77204438;094202 9
18370994;094203 10
53583673;094203 11
81140993;094203 7
34135078;094203 8
88959425;094203 9
72076959;094204 10
80939189;094204 11
92037617;094204 7
58957660;094204 8
76879910;094204 9
18706841;094210 10
71501589;094210 11
40850169;094210 7
30852630;094210 8
77094168;094210 9
95069393;094211 10
70365999;094211 11
87745907;094211 7
29722685;094211 8
44562300;094211 9
24061541;094221 10
28874997;094221 11
38588380;094221 6
57818487;094221 7
48125059;094221 8
40120490;094221 9
48265294;094222 10
35469167;094222 11
13079303;094222 6
70435979;094222 7
45123200;094222 8
99736340;094222 9
61209099;094223 10
62824719;094223 11
22811174;094223 6
57164959;094223 7
32400632;094223 8
21250120;094223 9
21723587;094234 10
40465181;094234 11
53717025;094234 6
48962585;094234 7
61443816;094234 8
68567965;094234 9
47886961;094236 10
77719878;094236 11
56690890;094236 6
94882600;094236 7
36178272;094236 8
23302167;094236 9
55118799;094238 10
41965597;094238 11
43736924;094238 7
55918168;094238 8
56779970;094238 9
38838160;094240 10
57669418;094240 11
21029481;094240 7
11450973;094240 8
91423587;094240 9
53118902;094241 10
33990201;094241 11
53310429;094241 6
11015190;094241 7
24249553;094241 8
70331331;094241 9
20926315;094242 10
90615095;094242 11
75760099;094242 6
11933450;094242 7
54354351;094242 8
53943756;094242 9
91479746;094243 10
59005708;094243 11
72007318;094243 6
27368678;094243 7
35036304;094243 8
27182993;094243 9
93770484;094245 10
95976639;094245 11
54922495;094245 7
58074012;094245 8
38367611;094245 9
70307178;094248 10
77771443;094248 11
32117193;094248 7
12696206;094248 8
54973803;094248 9
37592715;094250 10
54844757;094250 7
77673126;094250 8
41706465;094250 9
27317442;094255 10
53166324;094255 11
79045436;094255 7
78113149;094255 8
58960922;094255 9
70123139;094260 10
17898574;094260 11
15138516;094260 7
65382632;094260 8
27099323;094260 9
51816449;094262 10
29124863;094262 11
79087926;094262 7
58193552;094262 8
45260001;094262 9
92248429;094264 10
27284588;094264 11
29201242;094264 7
72334761;094264 8
65354621;094264 9
36300814;094268 10
92218902;094268 11
33046437;094268 7
59282410;094268 8
45194529;094268 9
60424986;094269 10
15070178;094269 11
95784875;094269 7
53623226;094269 8
28783238;094269 9
63281628;094271 10
51029455;094271 11
66058913;094271 7
69327349;094271 8
46807066;094271 9
54581280;094273 10
47114067;094273 11
45496439;094273 7
77292898;094273 8
89746739;094273 9
57043324;094276 10
91042855;094276 11
47191848;094276 7
33611503;094276 8
94995171;094276 9
41131622;094277 10
32079721;094277 11
97552306;094277 7
26639061;094277 8
84648775;094277 9
73530797;094280 10
21344299;094280 11
38861718;094280 7
84264218;094280 8
41182364;094280 9
95960150;094283 10
82428395;094283 11
61945371;094283 6
85702470;094283 7
38918504;094283 8
51628257;094283 9
33186820;094287 10
95227001;094287 11
60919548;094287 6
90944698;094287 7
49983438;094287 8
41238078;094287 9
82384606;094290 10
48981409;094290 11
23937339;094290 7
42382293;094290 8
66303294;094290 9
41816493;094291 10
54239365;094291 11
54877922;094291 7
93500966;094291 8
59012104;094291 9
85133929;094292 10
23689712;094292 11
24443986;094292 7
97296871;094292 8
73252333;094292 9
55392533;094295 10
43049963;094295 11
86748518;094295 7
21449675;094295 8
82107603;094295 9
61497216;094298 10
71829586;094298 11
92176230;094298 7
32696083;094298 8
65021790;094298 9
47553065;094300 10
14882200;094300 11
47604880;094300 6
28725492;094300 7
73452975;094300 8
90847499;094300 9
70051407;094301 10
63618823;094301 11
87539491;094301 6
38558879;094301 7
14188588;094301 8
28097870;094301 9
69591869;094305 10
34121069;094305 11
68134839;094305 6
34512742;094305 7
23393869;094305 8
39186738;094305 9
88935650;094306 10
81412890;094306 11
32997357;094306 6
42471065;094306 7
20061650;094306 8
15825076;094306 9
21403168;094307 10
21852101;094307 11
42837499;094307 6
37911163;094307 7
54282765;094307 8
20665183;094307 9
82903205;094311 10
67291276;094311 11
11143386;094311 7
22006214;094311 8
61061106;094311 9
15399293;094312 10
21640348;094312 11
98406555;094312 7
49320881;094312 8
79407440;094312 9
62360362;094314 10
98206284;094314 11
68503176;094314 7
67393238;094314 8
26072098;094314 9
47256991;094315 10
15272595;094315 11
57308314;094315 7
46764350;094315 8
65645478;094315 9
85993896;094316 10
10090212;094316 11
86041179;094316 7
73595923;094316 8
74525824;094316 9
74602019;094317 10
60735965;094317 11
64770014;094317 7
96215170;094317 8
13641091;094317 9
57279203;094318 10
28443409;094318 11
74209896;094318 7
63597492;094318 8
23962819;094318 9
49020250;094319 10
37141203;094319 11
68531930;094319 7
19683598;094319 8
68092283;094319 9
65826640;094325 10
32419155;094325 11
40301400;094325 6
59622574;094325 7
92423763;094325 8
31486988;094325 9
94820197;094331 10
94618236;094331 11
28505223;094331 9
65536961;094332 10
15590463;094332 11
65108515;094332 9
50767863;094335 10
53007303;094335 11
